T2ID,T2create_at,text
1313255297167880000,05/10/20 23:10,"Mace ta fito cikin jama'a da irin wannan shiga Lallai Munga irin tarbiyyar gidan Nuhu Ribadu a fili, Kuny"
1313255163822510000,05/10/20 23:10,Allah zata roka afuwa ba jamaa ba ai
1313254696870710000,05/10/20 23:08,Balbela farace
1313254045935640000,05/10/20 23:05,"Wallahi kun dame mu da wannan iyayin naku, baku da kamus ne? Ku duba acan mana"
1313252663920870000,05/10/20 23:00,Ni abinda na dauka zagin shuwagabanni halin bakin mutun ne duk Adalcin shugaba wlh se ya sha zagi wajan baki dan Africa.
1313252649010070000,05/10/20 23:00,Toh dama ai ba hadi
1313252318654210000,05/10/20 22:58,Allah sarki haka akeso ga musulmi mumini idan yai abu badai dai ba ya gaggauta nadama munafatan Allah ya yafemata
1313252220004180000,05/10/20 22:58,Ta tuba zuwa ga Allah
1313250459256340000,05/10/20 22:51,Malam sheikh nasidi abubakar gwauran dutse
1313250024659260000,05/10/20 22:49,Ba girin girin ba ............
1313249747843660000,05/10/20 22:48,"Bata kyauta ba, kamar ba diyar bahaushe ba, kamar ba musulma ba, Allah ya Kara shiryata, ta nemi afuwa gurin Allah."
1313249330908800000,05/10/20 22:46,Tinda yau ranar malamai ta duniya bari in Dan koyamuku wani Abu dalla dalla house=kake bicyle=
1313249170774530000,05/10/20 22:46,: Ba cinyaba kafar baya.
1313249027002170000,05/10/20 22:45,Balbela fara ce
1313248190112690000,05/10/20 22:42,Wajen Allah ta nema dai ko?
1313248077852090000,05/10/20 22:41,"Mrs MARDIYYAH UTHMAN the headmistress of Arranyan Islamic school, sabon gari Zaria."
1313247818975450000,05/10/20 22:40,Allah Gafurum Rahimun Ne Ubangiji ALLAH Yasa Mudace Duniya Da Lahira
1313247514066330000,05/10/20 22:39,Aikin banza Chan asu gada
1313247026742690000,05/10/20 22:37,Qurunqus!!! Toh mutum kuma ko shedan ne shi yanzu ai dole ya hakura koh!
1313246645140810000,05/10/20 22:36,Ki nemi afuwa ga Ubangiji shine mai afuwa. Allah Ya yi mana afuwa baki daya
1313246446762640000,05/10/20 22:35,balbela takeda fari
1313246048366850000,05/10/20 22:33,daga baya knan
1313245821543040000,05/10/20 22:32,Ubanwa yace tayi Batasan daidai itaba
1313244955385750000,05/10/20 22:29,Allah ubangiji ya kyauta
1313244616565700000,05/10/20 22:28,Gidan tsegumi
1313243990116970000,05/10/20 22:25,Yaduba jikinshi
1313243804200250000,05/10/20 22:24,Tarbiya dai ita ce mutum
1313243448913340000,05/10/20 22:23,Shine magana
1313243389954010000,05/10/20 22:23,MashaAllah. Amma dai ta nemi yafiyar ubangijinta shine tabbataccen yafiya bana Dan Adam ba. Allah ka yafe mana
1313243350347260000,05/10/20 22:23,Ubansa yace uwatar
1313243109959050000,05/10/20 22:22,Amana takaiwa mutanan gwale g a c Malam abdurrazak tirikwata Malam zangoma Malam maje Malam Zuma
1313242814101230000,05/10/20 22:21,Barbela Take da Farinta
1313242776117670000,05/10/20 22:20,Ina ruwanmu
1313242569636280000,05/10/20 22:20,Bazan manta da fele ba kanshi saiyasha wiwinsa yayi dam zaitaho aji ammma kolittafi bayadunawa haka yakemana civic education
1313242560903680000,05/10/20 22:20,Zai rage nata ne ai
1313241937399480000,05/10/20 22:17,"Ki nemu tuba zuwa ga Allah SWT, ba mu bah"
1313241368706290000,05/10/20 22:15,Aljanu fa ba mahaukata bane. A daina danganta harkar nan dasu...
1313240991533600000,05/10/20 22:13,"Allah sarki, wayayye shi yake karbar gyara. Allah baku zaman lafiya da alheri dawwamamme."
1313240166409090000,05/10/20 22:10,Kwalliyar ta ba ta biya kudin sabulu ba
1313239523980130000,05/10/20 22:07,"Mu a suwa ta nemi afuwar mu, wannan ae tsakanin ta da mahaliccin ta ne. kai ma ka nemi afuwar mahaliccin ka"
1313239399899960000,05/10/20 22:07,Ansan Fulani da alkunya amma abin da tayi ya sabama Dakar musulumci da kuma al-adal malam ba haushe Allah ya kyauta
1313239171180400000,05/10/20 22:06,Kai alhamdulillah wllh nayi farin ciki sosai To sai ku mutu yanzu gashinan tana neman afuwar ku
1313239020269430000,05/10/20 22:05,Amma ai shi Allah yasan komai
1313239000975540000,05/10/20 22:05,"A gurun Allah zata nema, mu kuma meye namu a ciki"
1313238993375550000,05/10/20 22:05,Akwa lauje cikin Nadi akwati garau gawarma garau Kuma shekara
1313238743331950000,05/10/20 22:04,Wlh yana kashe yayan halittar dake wajan
1313238595818400000,05/10/20 22:04,Daga baya kenan
1313238572212860000,05/10/20 22:04,Karyar banza
1313238387592250000,05/10/20 22:03,Ta nemi afuwa a gurin Allah domin Allah shine Wanda ya hana anuna tsiraici ba mutane ba
1313238382139640000,05/10/20 22:03,Allah ya yafe mana gaba daya!
1313238048264650000,05/10/20 22:02,Gara dai
1313237870115770000,05/10/20 22:01,Anty rashida daga brains collage Kano
1313237856048030000,05/10/20 22:01,"Can ta matse muku,"
1313237835143580000,05/10/20 22:01,Abdullahi usman gadon kaya Kano state
1313237810065880000,05/10/20 22:01,Innalillahi wa'inna ilaihi raaji'un
1313237740151100000,05/10/20 22:00,Aikin hofi
1313237728876730000,05/10/20 22:00,"Kawai tanemi tuba agurin ubangijinta bawai gurin mutane, bawanda ya,isa yakareta daga azabar Allah koda n"
1313237278160980000,05/10/20 21:59,Balbela take da farinta
1313237252533830000,05/10/20 21:58,Suma Yau An yaudaresu da wai Karin Albashi
1313236986203960000,05/10/20 21:57,mu ubanta ne ko uwarta
1313236944458000000,05/10/20 21:57,"Ta nemi gafarar ubangijinta ba muna dan bamu yaiwa laifiba Mudai mun ja hankalintane kawai, kuma mun god"
1313236493205370000,05/10/20 21:55,Ta wallahi tacigaban dayin Istigfari
1313236457595780000,05/10/20 21:55,Malam Ali Baban kanbari Gumel
1313236222026930000,05/10/20 21:54,Ya duba jikinsa
1313235597729970000,05/10/20 21:52,Babu kaman
1313235037219740000,05/10/20 21:50,To duk wanda ya zage ta ya rage mata alhaki Wallahi
1313234850955090000,05/10/20 21:49,balbaela takeda hasken ta
1313234572289760000,05/10/20 21:48,Barka da zuwa Edison
1313234366231870000,05/10/20 21:47,Noma na duke tsohon chiniki kowa yazo duniya Kai ya tarar
1313234109947360000,05/10/20 21:46,Kaikayi koma kan mashekiya
1313233990384530000,05/10/20 21:45,Allah yakiyaye gaba yamayar musu da alheri
1313233433020320000,05/10/20 21:43,: Mai hakuri yakan dafa dutse yasha romon.
1313232330450970000,05/10/20 21:39,: Ba cinyaba kafar baya.
1313231586037560000,05/10/20 21:36,Malam Nasiru
1313231452465750000,05/10/20 21:35,tadai nemi afuwa wurin Allah mu nan baruwanmu
1313231374611110000,05/10/20 21:35,tanemi afuwa awajen Allah ba a wajen wani ato ba
1313231086621720000,05/10/20 21:34,Allah ya kyauta
1313230984209400000,05/10/20 21:33,Sunanshi sheqaqqe
1313230875245630000,05/10/20 21:33,Daga baya kenan
1313230867704280000,05/10/20 21:33,Annabi muhammadu s a w
1313230830425310000,05/10/20 21:33,Allah Yasa Zuwanshi Yazama Kaman Zawan Van Persie Man Utd Amin
1313230803984320000,05/10/20 21:33,"Allah ma Yana son masu Neman gafarar sa bayan sun sa6a Masa. Jeki mun yafe Miki Fatee, aci amarci lpy. Al"
1313230723382490000,05/10/20 21:32,Auty route metropolitan school kawo Kaduna
1313230596848730000,05/10/20 21:32,Taje ta nemi gafara gurin Allah domin shi tama laifi
1313230470830840000,05/10/20 21:31,malam Nasidi abubakar gwauron dutse
1313230401314450000,05/10/20 21:31,A wa tayiwa laifi? Ko to baba a yafe mata
1313230349372190000,05/10/20 21:31,: Ba cinyaba kafar baya.
1313230254861960000,05/10/20 21:31,Allah yasa domin sun chan chanci hakan
1313230125123670000,05/10/20 21:30,Wannan yayi daidai kafiri ma kenan amma musulman gaske sunyi shiru
1313230067447800000,05/10/20 21:30,Malan yakubu from emirate modal primary school Argungu
1313229972736270000,05/10/20 21:29,barka da zuwa
1313229921716780000,05/10/20 21:29,Takyauta Allah yayafe mata
1313229530023240000,05/10/20 21:28,Muna masshi barka da zuwa
1313229361210960000,05/10/20 21:27,Daga baya kenan......
1313229303769980000,05/10/20 21:27,"Aikin gama, ya gama"
1313229126782910000,05/10/20 21:26,"Hmmm, ayidai mugani indai Duniya ce ta ishe kowa Shakwara da Jamfa. Badai taqamar arziki ne ke jawo hakan ba. Ayshi kenan !"
1313228673860980000,05/10/20 21:24,malan Ali
1313228557896780000,05/10/20 21:24,"Yakamata de taje tah nemi ilmi addinin musulunci Don tasan abnda Allah ya haramta da Wanda ya halatta, th"
1313228151724670000,05/10/20 21:22,"Wama zai hada, ai sama tayiwa yaro nisa ! Na gaba yayi gaba....... ???"
1313228067335290000,05/10/20 21:22,Allah ya yafe mana gabadaya
1313228044446980000,05/10/20 21:22,Malama hafsa
1313227804801200000,05/10/20 21:21,"Tayi kokari. Da wasu neh yadda akai mata ca, saidai a qara baza su gaba."
1313227679676670000,05/10/20 21:20,Mtswwwww! Daga baya kenan anyi sadaka da Karuwa.
1313227198376150000,05/10/20 21:18,Daga baya kenan..istigfari xatai ba Neman afuwar mutane va
1313227065353740000,05/10/20 21:18,ALLAH yakyauta
1313226873690890000,05/10/20 21:17,Ai rashin hankaline
1313226812776940000,05/10/20 21:17,"Allah ya yafe mata, yakuma bada ikon kiyaye gaba"
1313226629053920000,05/10/20 21:16,Tunda gwamnati ta kasa kiwata mutane sai akoma ga jakunan
1313226507989530000,05/10/20 21:16,"Aikin Kiba Kiba ga goshi, idan haka kowa zai Iya yi daga baya sae nemi yafiya tunda gadon gidan su ce"
1313225891649130000,05/10/20 21:13,Toda inaruwan mutane da abinda tayi
1313225795125610000,05/10/20 21:13,Ta nema a wajan Allah ba a wajan mutane ba
1313225686732200000,05/10/20 21:12,Afuwar Allah itace abin nema ba mu kartin da muka kalle ta a soshiyal midiya ba.
1313225649105120000,05/10/20 21:12,"Allah nason masu tuba,Allah ya shirya Mana zuriya"
1313225568121480000,05/10/20 21:12,"Allah dae yasa mufi qarfin zukatarmu, Amma gafarar ubangiji shi yafi dacewa ki nema"
1313225201186990000,05/10/20 21:11,Haka akeso inmun yayi kuskure akayi mai tuni toya fahimta sai tanemi gafar Allah shine farko kafin tamuta
1313225151840910000,05/10/20 21:10,Allah ya sakawa malaman mu da alkhairi
1313225033603570000,05/10/20 21:10,: Ba cinyaba kafar baya.
1313224577351400000,05/10/20 21:08,Amma koma meye akwai Allah Kuma Yana ganin duk abuda bawa yakeyi wllh
1313224577212990000,05/10/20 21:08,Allah nai yce mace ta suturta jikin ta dan hka shi zata naimi yfiya b alumma ba Allah yabamu ikon kare mutuncin mu
1313224539787140000,05/10/20 21:08,Malam sani A shehu yakuladani sosai daga shawarwari da sauransu
1313224381817140000,05/10/20 21:07,: Ba cinyaba kafar baya.
1313224241593160000,05/10/20 21:07,Tom Allah ne masani Amma ai cewa akayi sabida mijin ta zai Yi Mata kishiyane Aljanun tane basa San kishiya
1313224177470580000,05/10/20 21:06,Kowa yayi daidai kansa. Afuwa kuma datake nema agurin Allah yakamata ta nema bawani kato ba
1313223954564350000,05/10/20 21:06,Afuwar Allah itace abin nema ba mu kartin da muka kalle ta a soshiyal midiya ba.
1313223919298650000,05/10/20 21:05,Kowa yayi fada da damisa yasan yafi karfinta ne
1313223902148130000,05/10/20 21:05,"Daga baya Kenan, ba afuwa zata nema ba, ta gaggauta Tuba ta koma zuwa ga Allah"
1313223650192110000,05/10/20 21:04,"Bata nemi afuwa bama za'ace ta nema but anyways, Allah yakara mana tsoronsa da bin ka'idojinsa"
1313223495170610000,05/10/20 21:04,Daga baya kenan...Allah dai ya shirye mu sabida aikin gama ya gama
1313223368456450000,05/10/20 21:03,Allah yah yafe mana baki daya
1313223273954630000,05/10/20 21:03,Alhamdulillah Kace mun kusa komawa school kenan
1313223155012400000,05/10/20 21:02,Hauka kenan. Iyayen ta basu san abinda sukeyi
1313222951462990000,05/10/20 21:02,Zata nemi yafiyar yaranta anan gaba domin wannan ba tarbiya bane
1313222883557110000,05/10/20 21:01,Tusa bayan hari kenan
1313222584104890000,05/10/20 21:00,Ta nema awajen Allah
1313222324410290000,05/10/20 20:59,Malumman islamiyya
1313222319205120000,05/10/20 20:59,umar musa yar aduwa
1313222289366890000,05/10/20 20:59,Yafi mata inba haka ba datasha za ne hhhhh
1313222192692450000,05/10/20 20:59,Gun Allah zata nemi afuwa Dan shi ta sabawa
1313222140657840000,05/10/20 20:58,Neman gafar Allah shine kan gaba ba neman yafiyar mutane ba.
1313222088375890000,05/10/20 20:58,Ta kyauta
1313221754412770000,05/10/20 20:57,Wanan tsakanin ta da Allah mu ba ruwan mu
1313221729859310000,05/10/20 20:57,Allah shiryemu bakidaya
1313221628134910000,05/10/20 20:56,"Allah ya ta yi wa tuba, Kuma ta gyara halinta, Dan hakan ya nuna qaracin tarbiyya"
1313221614302090000,05/10/20 20:56,Wanna tsakanin ta da Ubagijin ta .
1313221594983080000,05/10/20 20:56,"Kamar karuwa, maybe itace"
1313221527500880000,05/10/20 20:56,: Ba cinyaba kafar baya.
1313221466033390000,05/10/20 20:56,Allah yabamu ikon kyautatawa kanmu ke kuma Allah yakiyaye gaba
1313221286051620000,05/10/20 20:55,beda hankali
1313221211195870000,05/10/20 20:55,"Kuma an yafe mata, amma wani talaka yayi laifi, ya nemi afuwa, sai akace sai an kashe shi. Oh Africans who do us?"
1313221201880400000,05/10/20 20:55,Ta nema afuwan Allah bana mutane bah. Allah ya yafe mana
1313221150928000000,05/10/20 20:54,: Ba cinyaba kafar baya.
1313220910250420000,05/10/20 20:53,Ba cinyaba kafar baya.
1313220882492520000,05/10/20 20:53,Malam maryam ya Allah kasa kamata da gidan aljanna Wllh wani lokacin sai naji Ina son malam maryam wll
1313220828637610000,05/10/20 20:53,Kinyi dibara Allah baku zaman lpia
1313220525259360000,05/10/20 20:52,Mln muslihu
1313220467403240000,05/10/20 20:52,Afuwa ai ta Allah yakamata tanema Tunda tagama tallata kanta.
1313220365070540000,05/10/20 20:51,Allah yasa ta nemi afuwar mahaliccinsa
1313220348364510000,05/10/20 20:51,Ta nemi gafarar Ubangiji shiyafi dacewa
1313219999667020000,05/10/20 20:50,tanemi afuwa awajen ubangiji bawajen wani ato ba
1313219834277130000,05/10/20 20:49,ta kyautawa kanta
1313219314066110000,05/10/20 20:47,"Bazan manta da malam Suwaiba, saka makon tsayawa da tayi wajan ganin munyi kyakykyawan karatu.Alhamdu lillah, mungode Malama."
1313218398495670000,05/10/20 20:43,uncle Ibrahim my primary teacher Allah yabiyashi yakuma taimakeshi aduk inda yasamu kansa
1313218292979560000,05/10/20 20:43,Mal Abdullahi mai kano biogas form master na ne ah ss1 kuma ya daukeni Agric science
1313218222762730000,05/10/20 20:43,Malam Gambo UDUS
1313216528297460000,05/10/20 20:36,Allah yakara sauki Presidor
1313216214597100000,05/10/20 20:35,Ya kagani
1313215913336940000,05/10/20 20:34,Mal. Baba Ilori Computer science
1313215641302830000,05/10/20 20:33,Malam nura Islamic studies ss3 teacher
1313215283788760000,05/10/20 20:31,Ba na wani ba
1313214527111080000,05/10/20 20:28,Madam kin yarda an karkatar din kenan! To sai ki bayyana wa duniya matakin da za ki dauka tunda ko waye y
1313213814633100000,05/10/20 20:25,"Professor Sule kano ,Bayero University, Kano"
1313213531634970000,05/10/20 20:24,BARBELA TAKE DA FARINTA
1313212698449140000,05/10/20 20:21,Malam yusif a makaranatar gwauran dutse kano Yana koyar Dani ACCOUNT Ina son subject dinsa
1313210928654100000,05/10/20 20:14,Mlm Aliyu shehu Abdullahi
1313210498951810000,05/10/20 20:12,Allah ya sakawa malamai na gaba dayansu da alkairi
1313210290834750000,05/10/20 20:11,Yar'aduwa
1313210054343100000,05/10/20 20:10,Sheikh abduljabbar nasiru kabara
1313210002690260000,05/10/20 20:10,"Hmm Mal. Nura mathematics teacher, day science college, kano, &amp; malam bello chemistry teacher"
1313209111711020000,05/10/20 20:07,Malam buhari dan Allah ku daedaita da Asuu mu samu mu koma makarantun mu
1313206621934360000,05/10/20 19:57,Geidam
1313204064235200000,05/10/20 19:47,Anti Amina Anti Lucy Mr Fidelis.
1313203869447530000,05/10/20 19:46,Yasha yakushi
1313203596587160000,05/10/20 19:45,"Allah ya rufa asiri, Allah yasa Bata cikin hayyacinta ta aikata kisankan"
1313203030318290000,05/10/20 19:42,Konto bukar Idi sarkin fawa Abdullahi Ya umara bulama
1313202316644950000,05/10/20 19:40,Malam Bashir primary da malam mukhtar secondary
1313202194821380000,05/10/20 19:39,Malam Abdullahi Modibbo
1313201634449780000,05/10/20 19:37,Sai kun fada mun ji
1313201203652820000,05/10/20 19:35,Subahanallah Allah ya kayauta
1313200816929610000,05/10/20 19:34,: Malam Ayo
1313200033689470000,05/10/20 19:31,Na tambayi wani malam yace baisan yau ranar malamai
1313198796470450000,05/10/20 19:26,Malam Aliyu furawa Auyo local government
1313198401928990000,05/10/20 19:24,Wannan bahujja bace
1313198329862520000,05/10/20 19:24,Kishi ne kawai
1313197529706750000,05/10/20 19:21,Malam Ayo
1313197333140700000,05/10/20 19:20,"Babu Shaffar aljanu ko tabin hankali, tsabar kishi, jahilci, rashin tawakkali, rashin isashshen ilimin ad"
1313195975603830000,05/10/20 19:14,Wannan zanchen soki burudune kawai ba abinda wannan tsohon zai iyah ai baije makarantaba bale yasan daraj
1313195579229570000,05/10/20 19:13,Zai fanshe a man fetur
1313195514553400000,05/10/20 19:13,Malam Ibrahim Yakoub Alzakzaky(h)
1313194712648630000,05/10/20 19:09,Na nesa ne ke anfana
1313194689361780000,05/10/20 19:09,Damisa qi sabo
1313194403805230000,05/10/20 19:08,Ibrahim amao
1313194263610560000,05/10/20 19:08,Barbela da farinta
1313194260209050000,05/10/20 19:08,Tun kafin a haifi uwar mai sabulu balbela ke da farin ta
1313193167739650000,05/10/20 19:03,Ataqaice dai mugu kawai
1313192970162770000,05/10/20 19:02,Wnn HK yk
1313192414664850000,05/10/20 19:00,Shakkiyi shugaba da kasar Amurka ta taa yi kenan cikin sama da shekaru dari biyu na zaman ta jamhuriya
1313192304224740000,05/10/20 19:00,Wlh nagaji DA ganin posting akan buhari
1313192289032910000,05/10/20 19:00,"Mutun ne da yan uwansa da abokansa na kusa dashi basa moriyar,sai na nesa."
1313192248453020000,05/10/20 19:00,"matsalar kwakwalwa ce gaskiya, Mutanenmu na fama da wannan matsalar amma sai ace wai aljannu ne, alhali u"
1313191352201610000,05/10/20 18:56,Malamin primary Mr Ramadan bana iya mantawa dashi
1313190676088130000,05/10/20 18:53,Allah sarki ni dai malama aminatu malama tace wadda bazan taba mantawa da ita ba
1313190240966910000,05/10/20 18:52,Tooor said an bincika sanan a gani mastalar
1313190095256680000,05/10/20 18:51,Bari ba
1313189908241170000,05/10/20 18:50,"Malam Abubakar, English Teacher at KTC katsina state ... May Allah reward you Sir."
1313189274775440000,05/10/20 18:48,malama jummai mathematic
1313188922541960000,05/10/20 18:46,Malama iya my shi was my nursery teacher
1313188525370730000,05/10/20 18:45,Allah yayi maka jagora wajen duk wani abu dazai kawo mana cigaban kasarmu
1313187497468460000,05/10/20 18:41,Sunan sa shekakke
1313187269419860000,05/10/20 18:40,Tsabar rashin Imani da bakin zuciya ne ... Tun da aljanun basu taba tashi ta yanki tsohuwar ta da Adda b
1313187112947270000,05/10/20 18:39,Miss Nuradeen
1313185098267800000,05/10/20 18:31,Balbela take da farinta
1313184664480350000,05/10/20 18:29,Malama inna
1313184565012380000,05/10/20 18:29,Inaso mu duba mahallun sha'in dalilin da yasa ta kashe yaran nata wanda shene saboda mahaifinsu zai mata
1313183570169670000,05/10/20 18:25,Abun dai lallai abun dubawane
1313183410677050000,05/10/20 18:24,Babu ko aya
1313183067499000000,05/10/20 18:23,Zallar hauka ne
1313182957843210000,05/10/20 18:23,Babbar malamata ta firamare...malama kulu mai hijabi tananan kuma alhamdu lillah haryanzu ina tareda it
1313182801685030000,05/10/20 18:22,Malam Aminu dauda
1313182558599940000,05/10/20 18:21,Ba shafar Aljanu ba ko shafan sheanune insha Allah itama sai ankasheta da izinin Allah
1313182535053080000,05/10/20 18:21,"Wato abin da daurin kai, ta dauki cikinsu wata tara, tarenesu, sai kuma ta kashesu. Allah yasawake mu da mummunar kardara."
